Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
-0.03407700332924434,-0.6906462659300531,-0.6085284603967814,-0.45041025989330974,-0.8444968005932992,-0.12070864884825903,0.4022624027443288,-0.5885995902410772,-1.1680460215274628,Moderate
-0.2572693227505441,0.3494722603224779,-0.7266328641268138,-0.6588258672786974,0.4932798433624871,-0.04663790386884095,0.2557494126623498,-0.6716803642470635,0.7435231653524215,Moderate
-1.031002696744383,0.2927385225268858,0.2670731534638036,0.1309595922869822,-0.2261966710339023,0.38297241701178397,0.2374352889021024,-0.8932290949296935,0.7958949238970758,Moderate
-0.43582317828758377,-1.9513959947210002,-0.5718753695840127,-0.8745543029933969,-1.4515551096152524,-0.69846045968772,-0.6416426515897709,0.7406927938547028,0.3507349762675137,Good
-0.5251001060561038,0.040588576768696386,-0.5392948444171073,-0.5198821290217722,-0.5072421844699918,-0.6540180127000692,-0.8980403842332337,1.1837902552199626,-1.2727895386167716,Good
1.3943538409670735,1.6732594755529724,-0.2257072896856419,0.19311863308613303,1.85354012839316,1.1681223137936154,0.5854036403468026,-1.4747945129715974,1.1559507638915747,Hazardous
1.7365820640797338,0.784430916755355,-0.751068258001993,-0.5271949573510841,0.5270053049748179,0.39778656600766754,0.5487753928263078,-1.0593906429416662,1.5552854227945643,Poor
0.14447685220779533,-0.6591275227102794,-0.6166735916885078,-0.4906308157045248,-0.2486803121087894,0.5311139069706201,-0.22041780510408163,-0.5885995902410772,-0.35628376408532025,Moderate
-0.09359495517492458,1.49675451352224,-0.4008276124577589,-0.27490237998982536,2.100860180216919,0.2644592250447152,0.9700002393119966,-0.8378419122590359,-0.07478556190780301,Poor
0.47182558735903535,0.6583559438762603,-0.3682470872908534,-0.21274333919067465,0.62818168981181,0.7829544399006418,0.34732003146358664,-0.9763098689356796,0.245991459178205,Poor
-0.5548590819789437,-0.2745988554290404,-0.7673585205854456,-0.9038056163106444,-0.9119477238179605,-0.6095755657124182,-1.1910663643971915,1.266871029225949,0.20671264026971423,Good
0.36766917162909507,-1.1886424088024772,-0.7551408236478561,-0.7209849080778481,-0.5409676460823223,1.3755203997359864,0.05429405129962903,-0.6993739555823921,0.14124794208889627,Moderate
-1.4922668235484027,-1.056263687279428,-0.6696169450847292,-0.633230968126106,-0.03508572189736112,-0.5058765227412331,-0.7515273941512548,0.4914504718367439,0.2656308686324504,Good
-0.21263085886628402,-1.0310486927036087,0.3566695976727937,0.13827242061629416,-0.3610985174832252,-0.816973651654789,-0.8797262604729864,0.7129992025193741,0.06923677408999651,Good
-1.150038600435743,0.6583559438762603,-0.6370364199178237,-0.6661386956080092,-1.0356077497298402,-0.5503189697288838,-0.5867002803090288,0.5468376545074017,-1.7375888957005792,Good
0.2932717318219952,0.5574959655729849,0.09195283069168657,-0.011640560134598804,0.12229976562684886,0.2644592250447152,-0.037276567501607856,-0.1455021288758171,-0.34973729426723843,Moderate
-1.0607616726672233,0.33686476303456914,-0.6370364199178237,-0.7246413222425041,-0.9007059032805171,-0.9354868436218579,-0.9896110030344707,1.6545813079205518,-0.9061872288041911,Good
1.1265230576615144,0.7024821843839436,0.3240890725058883,0.9646220218285332,2.2807293088160168,0.5459280559665037,0.6403460116275447,-1.1978585996183098,0.4096532046302499,Poor
0.695017906780335,-0.6780387686421439,-0.45377096585398036,-0.53085137151574,0.23471797100128466,-0.43180577776181495,0.03597992753938165,-0.6439867729117348,-0.39556258299381103,Moderate
1.1562820335843538,1.7110819674167013,-0.795866480106488,-0.20543051086136271,1.2015145372214329,0.24964507604883138,-0.6782708991102656,-0.20088931154647466,2.0004453704241265,Poor
-0.3614257384804838,-1.6362085625232634,-0.6777620763764556,-0.578384755656267,0.4820380228250434,-0.09108035085649165,-0.9712968792742233,-0.11780853754048845,-1.0436630949839087,Moderate
-0.3614257384804838,0.4692434845576182,-0.665544379438866,-0.7063592514192245,-1.9461952132627702,-1.2317698235395302,-0.8430980129524916,1.6545813079205518,0.14779441190697806,Good
-0.6590154977088835,-0.7410762550816912,-0.8040116113982144,-1.112221223696032,-0.12502028619690986,-0.816973651654789,-0.9529827555139759,0.43606328916608655,0.2525379289962868,Good
-0.8078103773230833,-1.36514737083321,-0.4822789253750226,-0.5418206140097078,-0.3498566969457815,-0.8021595026589053,-0.861412136712739,0.7683863851900314,-0.2384473073598479,Good
-0.5697385699403639,-1.2705911411738888,-0.7999390457523512,-1.0317801120736017,-0.394823979095556,-1.1428849295642285,-1.0262392505549653,2.6238570046570575,0.5471290708099676,Good
-1.105400136551483,-0.501533806611411,-0.1524011080601046,-0.32609217829500825,-0.9906404675800655,-0.7725312046671381,-1.0445533743152127,0.8514671591960179,-1.135313672437054,Good
-0.004318027406404482,-0.053967652890624655,-0.7388505610644034,-0.9623082429451392,-1.249202339941268,-0.7132746086836036,-0.7515273941512548,0.4637568805014152,-1.3120683575252625,Good
1.1265230576615144,0.13514480642801743,-0.4089727437494853,-0.4979436440338367,0.6506653308866974,-0.5503189697288838,0.6403460116275447,-1.3640201476302822,0.9137313806225482,Poor
