Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
0.10565115740079538,-0.6565767472588279,-0.6377898254379856,-0.25307872639434914,-0.8281456392295083,0.0450776987678162,0.634282558289425,-0.4929617892904667,-1.1890395064314363,Moderate
-0.13283426905576914,0.4044153869896438,-1.1922774978401198,-0.7260431430110121,0.5938632022173648,0.12268268712352191,0.5024848780189738,-0.5930423383796944,0.7647447584881066,Moderate
-1.1040691507744205,0.3501142225539082,0.7408559320798859,0.5381499257121719,-0.10472940001344483,0.5368673330559213,0.48534774307597656,-0.8761947685907399,0.8127859647074691,Moderate
-0.3355754020973565,-2.1972900836596194,-0.5166118373175232,-1.5192779556536007,-1.7147967981378571,-0.6525752898138416,-0.5625418159612442,0.8053162391514346,0.396958810979526,Good
-0.4412964504918414,0.10421510973361896,-0.42065703569528107,-0.3920820326076854,-0.41626400260578256,-0.5914106937463157,-0.9809213136809949,1.1523403289282248,-1.3116232173795608,Good
1.3362860576806412,1.5807014307644345,0.2014155909372832,0.5992796658025555,1.653581187816317,1.180283250109747,0.7867715962971259,-1.7744962839294125,1.1372707632269325,Hazardous
1.574409041232386,0.809164075211527,-1.3655558367053355,-0.40763981783927655,0.623752548162189,0.5502117739811044,0.7572941336875344,-1.1066398796983332,1.4862705145361654,Poor
0.2856313295443609,-0.6221395953111116,-0.6669969068273416,-0.3316885873575781,-0.12872960043199214,0.6679113202504168,0.0013803584580586027,-0.4929617892904667,-0.3035683090303505,Moderate
0.04358257437200477,1.4328067351925253,-0.09569963477482205,0.04216952736229279,1.8204248257865618,0.4280549519502546,1.0689715884625859,-0.8030114816841635,-0.018057481994813947,Poor
0.5934623020615144,0.693871198009341,-0.033022398977332654,0.13209137485582176,0.7121041053218707,0.8795192924216525,0.5859350370139174,-0.9892754100923232,0.2965026988731123,Poor
-0.47721767343507965,-0.21440978780103162,-1.5029287617322074,-1.6765967051229171,-0.9163994065631035,-0.5317983925866658,-1.5512418264456969,1.2140659300671992,0.2585557080397111,Good
0.4984277641299466,-1.2239090546498963,-1.3979759266358918,-0.9092473699659126,-0.45544615957376783,1.3325791606189317,0.3051991141466025,-0.6270986534142448,0.1949670612579788,Moderate
-1.8264303997795623,-1.0685829121688228,-0.883207401332446,-0.6576012667854118,0.09341404357449073,-0.39817362971519193,-0.7338056271963639,0.5951244737502777,0.3154191340902539,Good
-0.08386130121966776,-1.0393868323891262,0.8136810039370558,0.5455000790011948,-0.2510601116459562,-0.8242120741775134,-0.9487747340863125,0.7825378395779532,0.12451165865484468,Good
-1.278205599960142,0.693871198009341,-0.7442995792800354,-0.7462886136077524,-1.0840435598331488,-0.4545511442087829,-0.4810415927590444,0.6428724963375028,-1.8864187065357585,Good
0.42892114920006175,0.6004720040416264,0.58096192879627,0.3853753894520518,0.24928122612131962,0.4280549519502546,0.20870803140773936,-0.004749318326004045,-0.2968190435167493,Moderate
-1.146878335579869,0.39237998027113913,-0.7442995792800354,-0.9208818152302494,-0.9015399633952522,-1.0106281128043788,-1.1474416773260543,1.4899739037492472,-0.8917984096340563,Good
1.1370419220862926,0.7344050413756014,0.7878108365362815,1.1790148810491055,1.937822166832101,0.680732940460754,0.8300797622263011,-1.3128968313380138,0.453006963627795,Poor
0.7887003170680027,-0.6427823877369387,-0.20722439654684277,-0.41549067992566596,0.35691824237283476,-0.3069402141667671,0.2862597956584004,-0.5593397551144379,-0.34417882234429675,Moderate
